Operator,Reservoir,CompletionDate,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month
15,3,2017-11-16,7450.0,1964.0,57.0,2000.0,484.83,40.027,500.0,5392.917,,16034.3545,0.056,2031.994713,0.543,,2.476709873,0.21,0.144,0.971,5.84231853485107,66767.6015625
15,6,2017-11-14,7507.0,1877.0,46.0,2000.0,185.782,286.105,500.0,6977.493,235.248,10344.7735,0.053,3573.500458,0.636,0.011,2.553974405,0.194,0.199,0.972,5.88540697097778,93667.2265625
15,2,2018-08-05,7506.0,2076.0,47.0,495.478,337.826,332.154,225.623,6082.667,,21382.599,0.06,2864.95705,0.608,0.009,2.446070783,0.223,0.149,0.971,5.98196315765381,68470.2109375
15,6,2018-07-28,7580.0,1833.0,42.0,665.947,328.483,170.552,131.951,6855.172,225.017,8164.841,0.056,3829.936055,0.636,0.008,2.859972407,0.176,0.214,0.971,5.81203699111938,56260.828125
15,1,2017-11-17,7699.0,2182.0,45.0,2000.0,330.163,269.191,500.0,5813.476,,5902.337,0.082,2252.726386,0.967,,2.552009382,0.142,0.112,0.97,6.13221979141235,53242.25
15,5,2018-07-29,7513.0,2158.0,50.0,334.145,338.179,252.833,182.042,6673.13,,15400.058,0.041,4007.683835,0.354,0.008,2.258973245,0.169,0.338,0.97,5.95835781097412,105331.796875
43,5,2016-05-10,7372.0,,,2000.0,2000.0,500.0,500.0,5086.159,,21182.048,0.061,2887.521562,0.441,0.02,2.657850794,0.186,0.25,0.813,4.86627244949341,154684.71875
43,5,2016-05-10,6760.0,,,2000.0,1275.218,8.666,500.0,5077.456,,19963.005,0.06,2925.558523,0.49,0.02,2.522897831,0.186,0.262,0.815,4.56929588317871,316866.28125
43,5,2018-04-10,7652.0,,42.0,1256.592,1256.592,16.616,16.616,5143.753,,20867.807,0.065,2840.311375,0.461,0.013,2.758644954,0.191,0.229,0.81,4.92744541168213,160213.703125
43,5,2018-04-09,7552.0,,49.0,1257.195,1257.195,16.616,16.616,5127.137,,24196.742,0.063,2865.529551,0.364,0.018,2.717762198,0.187,0.244,0.812,5.23387289047241,99427.4296875
43,5,2017-06-06,6752.0,1354.0,42.0,1331.546,1303.234,4.661,0.655,5068.79,,17069.15,0.056,3061.757257,0.559,0.008,2.445134939,0.186,0.273,0.818,4.26238250732422,524443.1875
43,5,2017-06-06,6902.0,1351.0,42.0,1270.041,1270.041,0.655,0.655,5068.135,,12929.951,0.051,2839.272504,0.638,0.002,2.421516004,0.185,0.282,0.819,4.32514429092407,173149.1875
43,5,2017-06-06,7577.0,1374.0,42.0,1088.19,1088.19,17.81,17.81,5050.325,,15547.547,0.052,2707.184037,0.585,0.002,2.406739186,0.185,0.285,0.82,4.64979362487793,141103.734375
43,5,2017-06-06,7128.0,1372.0,42.0,1087.788,1087.788,45.893,45.893,5004.431,,11225.427,0.041,2880.858669,0.591,0.015,2.429912407,0.183,0.276,0.821,4.44419717788696,123039.8828125
43,5,2017-10-08,7852.0,,,2000.0,2000.0,500.0,500.0,5079.011,,23579.176,0.067,2903.112505,0.418,0.02,2.726559874,0.187,0.246,0.783,4.76628589630127,116054.0
43,2,2017-10-04,7634.0,,42.0,2000.0,2000.0,500.0,500.0,4650.814,,15261.899,0.058,2250.233086,0.627,0.018,2.446241653,0.23,0.114,0.783,4.74766254425049,179770.015625
10,2,2015-01-13,7500.0,1807.0,49.0,2000.0,2000.0,500.0,500.0,5810.936,,42700.807,0.058,2910.255376,0.267,0.009,2.291694354,0.205,0.219,0.922,4.47476148605347,76561.7109375
42,5,2015-12-15,7202.0,1814.0,32.0,278.939,278.939,377.22,377.22,5099.762,,19695.814,0.052,2715.389995,0.39,0.025,2.441636604,0.192,0.171,0.913,3.67654824256897,130747.0
42,2,2015-12-15,7346.0,1767.0,31.0,278.427,278.427,377.22,377.22,4722.542,,14278.011,0.061,2021.352864,0.634,0.023,2.416059628,0.211,0.094,0.913,3.63573718070984,84377.0
42,5,2015-12-15,7346.0,1820.0,31.0,327.881,327.881,11.536,388.756,5111.298,,18945.418,0.05,2699.700139,0.383,0.025,2.435670199,0.193,0.18,0.912,3.73490214347839,104945.0
42,5,2019-01-24,7277.0,2019.0,47.0,11.818,11.818,500.0,266.804,5024.874,,19356.617,0.047,2619.799754,0.339,0.018,2.269142207,0.189,0.203,0.906,4.02824926376343,138273.171875
42,6,2019-01-24,7424.0,2065.0,48.0,11.879,11.879,266.804,118.39,5291.677,340.082,9483.412,0.053,3206.275451,0.663,0.018,2.416864656,0.164,0.248,0.906,4.18601036071777,100159.8359375
42,5,2019-01-24,7353.0,2016.0,47.0,398.588,914.278,119.879,148.414,5173.288,,16275.961,0.051,3278.2138,0.485,0.018,2.413721506,0.195,0.246,0.905,4.07842445373535,107457.0
42,5,2015-07-10,7764.0,4042.0,79.0,258.764,258.764,6.139,6.139,4981.219,,24179.439,0.054,2707.131351,0.326,0.032,2.74325763,0.194,0.173,0.892,6.41153478622437,161189.0
42,5,2015-07-10,7800.0,2074.0,41.0,258.566,258.566,6.139,6.139,4987.358,,24540.084,0.054,2724.726192,0.328,0.032,2.770465835,0.194,0.171,0.893,4.24353456497192,136105.0
23,2,2019-01-16,10000.0,1591.0,43.0,1265.36,630.244,105.204,2.218,6226.726,,30025.703,0.064,2643.332751,0.331,0.02,2.593408422,0.25,0.111,0.775,5.90413522720337,255241.015625
10,6,2015-10-20,9153.0,1506.0,38.0,37.285,37.285,500.0,268.077,7086.746,154.493,8139.203,0.056,4289.302951,0.507,0.006,3.080153419,0.192,0.192,0.967,4.93415689468384,93177.4609375
10,5,2015-05-10,8597.0,1185.0,31.0,2000.0,662.557,291.437,500.0,6818.669,,14028.93,0.04,4230.13168,0.314,0.006,2.05550131,0.164,0.366,0.967,4.22613430023193,98189.5546875
10,2,2015-05-05,8567.0,1222.0,29.0,53.143,53.143,66.897,381.695,6436.974,,21727.05,0.053,3164.44362,0.417,0.007,2.598274867,0.217,0.162,0.967,4.1677041053772,104271.0859375
10,3,2015-05-15,7965.0,1300.0,30.0,2000.0,2000.0,500.0,500.0,5836.898,,14139.983,0.047,2022.366335,0.271,,2.498662071,0.199,0.157,0.967,3.96928381919861,94536.2734375
55,6,2015-05-07,5740.0,1408.0,30.0,5.93,5.93,153.061,153.061,5561.864,502.142,31461.686,0.069,3396.127039,0.457,0.018,3.767039299,0.223,0.188,0.911,4.03138780593872,60525.41015625
55,5,2015-05-07,5741.0,1417.0,31.0,4.861,4.861,309.899,309.899,5251.965,,33433.588,0.059,2932.854531,0.296,0.019,2.186621506,0.223,0.258,0.911,3.99390840530396,89985.890625
55,6,2015-05-07,5391.0,1448.0,31.0,11.8,11.8,153.061,153.061,5714.925,502.142,23674.268,0.079,3309.925386,0.641,0.022,2.203587881,0.216,0.222,0.911,3.94313907623291,47772.4609375
55,5,2015-05-16,5565.0,1403.0,29.0,11.706,11.706,152.314,152.314,5369.351,,20911.269,0.069,3093.441805,0.617,0.026,2.541024666,0.222,0.25,0.911,3.89644169807434,45187.04296875
55,6,2015-05-16,5565.0,1407.0,31.0,9.282,9.282,16.881,327.946,5544.983,502.391,28541.649,0.073,3548.59215,0.546,0.022,3.718951144,0.231,0.175,0.911,3.95126509666443,83277.515625
55,5,2015-05-16,5387.0,1723.0,40.0,9.297,9.297,152.314,152.314,5217.037,,36291.086,0.07,2708.324651,0.388,0.026,2.622020565,0.243,0.187,0.912,4.17081069946289,57265.015625
47,6,2019-03-17,7172.0,2497.0,53.0,628.321,628.321,277.927,277.927,6047.196,500.104,16282.508,0.064,3995.726534,0.625,0.01,10.73894294,0.195,0.269,0.889,5.91252565383911,124957.34375
47,6,2019-03-20,7472.0,2560.0,53.0,714.431,714.431,12.114,265.813,6035.082,500.105,16466.805,0.066,3837.440836,0.631,0.01,22.29491156,0.194,0.272,0.891,6.1933798789978,151710.359375
55,5,2019-02-23,9447.0,2444.0,50.0,175.887,175.887,291.024,5.354,5068.794,,47652.133,0.07,3181.833904,0.276,0.018,2.328402622,0.257,0.157,0.924,7.45133686065674,89496.7109375
1,6,2014-11-11,4950.0,2533.0,50.0,1293.832,1293.832,8.77,8.77,5981.178,498.789,16375.167,0.07,3117.389389,0.695,0.007,77.40462591,0.195,0.275,0.91,3.64155125617981,36427.43359375
1,5,2014-11-12,4950.0,2419.0,45.0,1289.867,625.986,31.07,31.07,5526.127,,28647.543,0.073,3549.254798,0.573,0.008,2.494880156,0.233,0.247,0.91,3.47407937049866,40945.1328125
1,6,2014-10-29,4093.0,3080.0,60.0,1293.549,1293.549,8.77,8.77,5972.408,499.587,18241.042,0.074,3102.41316,0.682,0.007,137.4814518,0.199,0.263,0.913,3.52013993263245,35347.875
1,5,2014-11-05,4950.0,3017.0,57.0,1289.793,1289.793,13.067,13.067,5557.197,,26995.9,0.077,3198.311029,0.62,0.008,2.492068375,0.237,0.179,0.912,3.90391325950623,52362.078125
1,5,2016-07-02,9100.0,1254.0,40.0,2000.0,1072.307,2.496,500.0,5220.791,,39019.761,0.065,2909.825214,0.357,0.016,2.522742877,0.23,0.253,0.919,4.57614040374756,148808.0
1,5,2018-11-20,9129.0,1677.0,46.0,528.347,528.347,290.77,290.77,5276.024,,38180.796,0.066,2930.260274,0.373,0.007,2.47067167,0.225,0.269,0.912,4.69892263412476,68111.0
47,6,2016-02-15,5092.0,1806.0,44.0,2000.0,2000.0,500.0,500.0,6394.334,471.466,14970.308,0.052,3907.502214,0.673,0.015,8.110315314,0.178,0.299,0.943,3.89991855621338,65894.9453125
22,6,2018-06-21,5708.0,2674.0,51.0,2000.0,2000.0,500.0,500.0,5839.969,498.966,17678.5,0.06,3312.063328,0.619,0.011,3.164634666,0.195,0.246,0.841,3.99077033996582,115293.6796875
22,7,2018-06-20,5858.0,2673.0,51.0,2000.0,2000.0,500.0,500.0,6649.913,,12475.379,0.069,4356.524079,0.784,,2.168722821,0.214,0.218,0.841,4.17627096176147,59319.3203125
23,2,2017-03-31,10001.0,1599.0,42.0,749.064,713.563,91.949,142.883,6269.081,,22131.541,0.055,2993.574238,0.305,0.006,2.698634233,0.221,0.091,0.791,5.56132984161377,194463.21
23,2,2017-04-03,10101.0,1556.0,40.0,1038.882,603.614,138.514,77.445,6411.964,,18913.444,0.047,3314.283564,0.324,0.006,2.773737734,0.195,0.138,0.789,5.5613260269165,173501.21
23,2,2017-04-06,4825.0,1611.0,39.0,692.647,575.064,45.938,83.138,6277.819,,23849.471,0.057,2968.013484,0.31,0.002,2.722902345,0.22,0.086,0.772,3.23875784873962,42246.22
57,5,2016-03-17,8792.0,886.0,35.0,2000.0,2000.0,500.0,500.0,5879.91,,16978.028,0.062,3801.943331,0.528,0.018,2.940268099,0.201,0.186,0.773,3.74577903747559,139027.0
57,5,2015-09-25,8922.0,1448.0,43.0,2000.0,218.189,198.215,500.0,5795.503,,14288.364,0.062,3711.984854,0.596,0.016,2.979782955,0.209,0.164,0.764,4.4898362159729,113980.0
57,5,2019-04-10,10362.0,1868.0,52.0,507.19,359.179,67.793,133.219,5602.198,,22939.285,0.065,2790.870818,0.397,0.017,3.522110479,0.222,0.129,0.766,5.66821432113647,144062.1875
57,5,2017-11-29,10276.0,1905.0,61.0,882.596,529.826,231.338,376.027,5599.832,,24590.726,0.067,2837.684551,0.378,0.016,3.544238549,0.228,0.127,0.765,5.81599235534668,247858.6875
57,5,2017-11-29,10340.0,1886.0,61.0,260.035,456.222,106.979,109.023,5686.48,,15556.977,0.047,3399.207861,0.43,0.016,2.668734211,0.166,0.298,0.764,5.83132791519165,59678.10546875
27,2,2016-01-25,6826.0,,40.0,1118.29,786.082,60.668,287.382,4959.233,,17673.906,0.059,2171.677118,0.604,0.021,2.325187089,0.234,0.125,0.784,4.88784313201904,95502.0
27,5,2015-05-13,6905.0,1347.0,33.0,2000.0,545.927,360.264,500.0,5246.615,,17824.847,0.054,2664.703901,0.282,0.022,2.475485714,0.213,0.23,0.786,4.5343713760376,98499.0
34,2,2019-01-22,9857.0,2040.0,59.0,352.811,333.868,180.541,58.787,6298.823,,15555.761,0.049,2729.770875,0.369,0.009,2.742759706,0.188,0.143,0.87,7.60320520401001,74908.9296875
34,5,2018-12-30,9067.0,2024.0,56.0,20.717,180.547,237.913,208.519,6566.129,,14683.465,0.038,3954.759892,0.312,0.009,1.956354507,0.149,0.342,0.865,7.06860446929932,119902.625
34,2,2019-01-21,9660.0,2043.0,48.0,325.097,325.097,93.777,93.777,6392.6,,8297.59,0.044,3872.736484,0.425,0.009,2.093605254,0.19,0.18,0.87,7.2961630821228,179804.703125
34,3,2018-01-08,9857.0,2043.0,45.0,626.23,626.23,9.48,9.48,5786.213,,11949.047,0.044,2068.783383,0.404,,2.851000609,0.183,0.121,0.87,7.25789499282837,177790.75
23,6,2019-02-04,10163.0,,50.0,441.964,384.019,205.019,194.473,6090.694,291.088,8184.231,0.059,3421.722684,0.678,0.003,2.970350473,0.195,0.174,0.897,6.06072473526001,127549.6484375
23,5,2015-08-07,6860.0,1424.0,40.0,677.402,677.402,206.936,206.936,5912.318,,16225.227,0.054,3177.620716,0.363,0.006,2.799835469,0.2,0.193,0.893,3.8690927028656,108671.9921875
23,2,2015-02-12,6547.0,1391.0,39.0,2000.0,1171.025,8.907,500.0,5444.765,,25703.682,0.063,2690.609399,0.476,0.006,2.541097404,0.228,0.126,0.894,3.63231658935547,114882.9921875
57,5,2017-12-18,7708.0,1868.0,60.0,652.759,652.759,2.704,2.704,4696.338,,8782.031,0.039,2989.960812,0.543,0.009,2.395181243,0.172,0.269,0.817,4.47099637985229,110015.9921875
57,5,2016-03-05,7590.0,1468.0,37.0,2000.0,2000.0,500.0,500.0,4691.091,,17888.906,0.052,2745.123663,0.364,0.014,2.397576871,0.176,0.267,0.826,3.76640486717224,98354.0
57,5,2017-12-18,10386.0,1865.0,60.0,652.901,652.901,2.704,2.704,4693.634,,11316.3095,0.05,2464.529095,0.543,0.013,2.340963716,0.177,0.224,0.817,5.69552946090698,132279.0
42,5,2014-06-22,7051.0,1251.0,31.0,1350.952,975.626,40.1,32.335,5210.77,,23156.806,0.056,3205.718107,0.358,0.008,3.012069513,0.206,0.234,0.892,3.18865776062012,101919.0
42,5,2014-01-18,7132.0,1271.0,33.0,2000.0,1335.37,21.339,500.0,5243.105,,26373.988,0.061,3111.296208,0.35,0.01,3.03355624,0.223,0.213,0.894,3.25161910057068,127431.0
47,5,2017-06-16,9505.0,1907.0,41.0,664.866,664.866,12.19,12.19,5214.597,,11746.086,0.046,2932.055057,0.607,0.016,2.454161118,0.183,0.273,0.85,6.21763467788696,125887.0
47,5,2018-09-01,10307.0,2503.0,53.0,1200.408,1200.408,26.601,26.601,5283.664,,13811.328,0.053,3127.932534,0.573,0.019,2.492583969,0.185,0.267,0.847,7.91592502593994,199784.0
47,5,2018-09-01,10324.0,2443.0,53.0,1201.929,1264.449,29.717,26.601,5257.064,,13304.816,0.05,3063.942411,0.589,0.015,2.502273576,0.184,0.268,0.849,7.82712602615356,184984.0
47,5,2017-06-16,9700.0,1893.0,41.0,650.754,650.754,2.556,2.556,5226.787,,12264.603,0.047,3051.607417,0.592,0.016,2.465188014,0.182,0.275,0.849,6.30343151092529,129740.0
47,5,2017-06-16,9724.0,1998.0,47.0,1326.319,988.158,17.694,32.832,5224.232,,13749.144,0.047,2937.515134,0.527,0.015,2.514678312,0.183,0.265,0.848,6.59460926055908,146305.0
12,5,2015-06-30,9183.0,1397.0,40.0,2000.0,2000.0,500.0,500.0,5727.327,,10558.498,0.05,3033.067538,0.573,0.007,2.499424262,0.183,0.267,0.919,4.54626369476318,251458.453125
42,5,2014-04-08,7688.0,1097.0,24.0,,,,,4925.501,,19030.839,0.046,2958.580147,0.34,0.023,2.359627665,0.181,0.247,0.873,3.13725519180298,121524.0
42,5,2015-01-30,7686.0,1412.0,36.0,2000.0,780.765,50.449,500.0,4888.181,,24599.803,0.056,2828.643942,0.33,0.021,2.520903158,0.191,0.204,0.88,3.53941345214844,132991.0
23,5,2018-02-03,10390.0,,40.0,161.633,418.615,118.647,235.209,5571.574,,20575.656,0.058,2970.609562,0.316,0.013,2.998401061,0.214,0.142,0.886,5.45649242401123,182023.0
23,5,2018-02-05,10375.0,,46.0,829.731,501.487,196.662,233.124,5573.659,,10076.077,0.06,2107.743699,0.763,0.02,2.731099678,0.187,0.115,0.885,5.92167997360229,222247.0
23,5,2018-02-06,10330.0,,39.0,659.557,674.516,500.0,29.514,5603.173,,16919.829,0.053,2810.699031,0.375,0.02,2.582135939,0.191,0.232,0.887,5.40329647064209,212376.0
59,6,2014-09-24,7289.0,241.0,35.0,2000.0,686.034,64.251,500.0,5137.265,155.721,7155.478,0.067,3120.338042,0.581,0.015,2.865378307,0.204,0.179,0.726,2.65701818466187,74519.0
59,5,2019-01-19,6940.0,2081.0,39.0,2000.0,766.044,27.135,500.0,5112.924,,10970.219,0.064,2792.704221,0.477,0.032,2.928467225,0.207,0.178,0.724,4.16035223007202,79452.03125
59,2,2017-10-28,7111.0,2233.0,48.0,2000.0,574.899,343.993,500.0,4691.434,,18282.256,0.064,2133.922731,0.569,0.012,2.435301493,0.222,0.151,0.729,4.39123153686523,46366.7734375
57,6,2018-10-10,14978.0,1867.0,54.0,658.225,658.225,127.341,127.341,4693.456,414.028,15185.424,0.038,3220.085126,0.383,0.019,2.471840436,0.178,0.264,0.805,7.70278930664063,259094.0
57,5,2018-10-10,14945.0,1878.0,52.0,658.277,658.277,500.0,127.341,4566.115,,10606.635,0.043,2921.207115,0.603,0.011,2.169258011,0.196,0.243,0.805,7.64482021331787,178437.0
19,6,2016-05-06,4494.0,1774.0,38.0,2000.0,2000.0,500.0,500.0,6817.133,168.795,9660.307,0.066,3844.86475,0.61,0.01,2.83945941,0.188,0.182,0.972,3.46221470832825,87711.0
38,2,2016-02-12,5138.0,1722.0,31.0,2000.0,2000.0,500.0,500.0,6063.751,,33165.325,0.063,2269.369779,0.401,0.009,2.546813383,0.219,0.163,0.973,3.30478739738464,94358.0
38,6,2016-02-11,5049.0,1552.0,33.0,2000.0,2000.0,500.0,500.0,6794.755,227.382,9430.422,0.055,3885.553931,0.609,0.011,2.786406496,0.18,0.224,0.973,3.28685474395752,171754.0
57,6,2014-12-11,7635.0,1880.0,53.0,653.334,564.583,82.578,80.966,6875.083,210.891,8500.693,0.039,4041.031851,0.522,0.008,2.104176006,0.13,0.375,0.909,4.70229578018188,139623.0
57,5,2016-06-04,7608.0,1887.0,59.0,52.97,387.456,220.838,343.315,6729.016,,11554.442,0.055,3181.272878,0.576,0.002,2.587437288,0.225,0.134,0.901,4.75457572937012,172315.0
57,2,2016-08-03,7780.0,1873.0,58.0,656.5,656.5,65.96,65.96,6125.743,,23472.083,0.058,2909.02416,0.354,0.008,2.711526237,0.222,0.159,0.909,4.72054052352905,169282.015625
57,6,2018-05-23,7676.0,1893.0,59.0,687.28,359.02,39.219,78.439,6741.225,200.046,12243.677,0.054,3665.226569,0.287,0.006,2.861891227,0.155,0.3,0.904,4.80092000961304,96533.0
57,6,2018-05-23,7656.0,1898.0,60.0,30.756,30.756,0.0,0.0,6741.225,200.046,12208.389,0.053,3658.65229,0.287,0.006,2.860875609,0.155,0.3,0.904,4.80191612243652,111774.0
57,6,2017-03-26,7702.0,1901.0,62.0,455.541,469.683,81.856,111.791,6767.742,210.891,12194.929,0.057,4036.597541,0.399,0.01,2.941630496,0.152,0.286,0.906,4.8503589630127,110807.0
57,6,2017-03-26,7539.0,1923.0,62.0,456.084,456.084,88.641,88.641,6879.534,210.891,7981.502,0.039,4041.408843,0.537,0.01,2.126208872,0.13,0.367,0.907,4.81459951400757,92584.0
57,6,2017-03-26,7702.0,1899.0,60.0,476.31,470.052,86.416,84.19,6790.893,210.891,12985.422,0.05,4159.326656,0.392,0.01,2.698310019,0.139,0.326,0.908,4.83240842819214,89133.0
24,6,2019-01-08,7624.0,,,2000.0,2000.0,500.0,500.0,6251.655,230.576,12594.779,0.063,3924.178072,0.631,0.014,3.110096284,0.167,0.234,0.906,5.17909669876099,153962.0
10,6,2016-10-07,9843.0,2269.0,63.0,1344.567,624.322,23.914,375.642,6817.874,344.365,13833.408,0.036,4291.795423,0.324,0.018,1.943006151,0.129,0.458,0.956,6.49674844741821,223794.71875
10,0,2016-09-24,9351.0,2254.0,75.0,544.08,603.943,17.527,28.258,6058.037,,13242.405,0.054,2668.752034,0.586,,2.126543398,0.248,0.114,0.955,6.28637742996216,183968.734375
10,6,2016-10-21,9219.0,2256.0,63.0,710.428,672.087,76.765,127.504,6791.848,344.365,11717.776,0.034,3951.290304,0.386,0.019,1.926431468,0.118,0.472,0.956,6.15137481689453,157001.109375
10,0,2016-09-24,9412.0,2282.0,69.0,664.127,679.904,51.968,6.795,6064.833,,16168.941,0.052,2779.406653,0.489,,2.196120777,0.247,0.139,0.956,6.26013898849487,219300.546875
10,6,2016-09-11,9498.0,2227.0,59.0,1073.335,865.382,31.919,11.678,6743.913,314.561,8898.248,0.037,3762.541603,0.457,0.018,1.748564802,0.137,0.41,0.955,6.19257116317749,230794.515625
10,0,2016-09-17,9608.0,2243.0,67.0,770.748,732.936,32.947,27.676,6057.455,,13101.728,0.054,2678.808086,0.532,,2.141598005,0.244,0.123,0.955,6.29251623153687,265290.46875
10,6,2016-10-21,9514.0,2210.0,60.0,611.704,611.704,21.802,21.802,6796.072,344.365,11276.879,0.035,4007.479126,0.366,0.018,1.879200041,0.122,0.447,0.955,6.19491910934448,144601.28125
10,0,2016-09-17,9790.0,2289.0,76.0,544.943,544.943,27.676,27.676,6029.779,,8315.437,0.048,2162.596823,0.684,,1.768137917,0.248,0.084,0.956,6.58071565628052,223670.09375
42,6,2015-02-24,7688.0,1971.0,37.0,2000.0,531.622,147.834,500.0,6976.139,363.459,11876.469,0.05,4115.05061,0.511,0.005,2.713578385,0.151,0.299,0.973,4.34948921203613,95415.0
42,0,2017-05-22,5561.0,2476.0,60.0,301.508,301.508,175.661,175.661,6252.806,,24589.679,0.054,2988.767871,0.326,,2.732932003,0.231,0.147,0.972,3.87878513336182,139759.46875
42,2,2017-05-22,5397.0,2560.0,62.0,301.516,301.516,175.209,175.209,6077.145,,17603.059,0.055,2725.123666,0.518,0.007,2.293365405,0.246,0.145,0.972,3.83546614646912,130549.515625
42,6,2015-03-06,7653.0,2010.0,33.0,2000.0,426.314,256.315,500.0,6961.783,362.085,15878.475,0.049,3518.521156,0.385,0.008,2.798549672,0.153,0.301,0.968,4.3266544342041,158910.0
42,2,2017-05-22,5364.0,,62.0,345.147,345.147,0.452,175.209,6252.354,,25856.005,0.055,2948.759443,0.33,0.007,2.734669618,0.231,0.145,0.972,3.85697317123413,126676.0
42,6,2015-04-07,7924.0,1986.0,34.0,2000.0,334.504,500.0,500.0,6991.768,318.346,11816.752,0.046,3417.276796,0.464,0.012,2.772709554,0.154,0.299,0.967,4.42444562911987,117353.0
42,5,2016-11-22,8681.0,1564.0,40.0,385.999,282.734,181.348,249.417,6726.722,,18804.382,0.039,3857.675469,0.381,0.008,1.959048949,0.13,0.443,0.973,4.36647891998291,94751.4765625
42,6,2016-11-20,8591.0,1567.0,39.0,660.588,276.859,215.596,33.822,6942.318,353.736,15837.055,0.051,3894.344791,0.334,0.005,2.82310321,0.152,0.305,0.973,4.35703039169312,113378.3984375
42,5,2016-11-20,8511.0,1520.0,39.0,72.12,72.12,163.246,163.246,6563.476,,13777.4,0.049,2728.040697,0.597,0.008,2.44881493,0.204,0.172,0.973,4.2292685508728,94393.125
42,5,2016-11-22,8522.0,1499.0,38.0,10.406,10.406,11.641,158.465,6527.273,,17740.102,0.052,2806.56291,0.537,0.008,2.532717232,0.219,0.142,0.973,4.19587755203247,244127.734375
42,2,2016-11-22,8511.0,1499.0,38.0,11.229,11.229,254.808,273.463,6253.809,,21399.076,0.05,2463.761807,0.439,0.001,2.667947921,0.227,0.157,0.973,4.14758348464966,173483.265625
42,1,2017-08-11,6411.0,2129.0,50.0,2000.0,927.392,68.986,500.0,5521.275,,13141.159,0.05,1880.779891,0.451,,2.293487604,0.244,0.164,0.967,3.85851049423218,159341.0625
42,0,2017-08-11,6958.0,1963.0,76.0,553.634,445.308,229.976,251.539,6272.163,,23452.767,0.054,2293.836186,0.425,,2.622245152,0.234,0.146,0.967,4.35625600814819,119948.921875
42,5,2017-08-11,7477.0,2033.0,74.0,927.508,468.112,500.0,76.871,6760.374,,10991.967,0.029,3516.232339,0.489,0.011,1.878849097,0.135,0.433,0.967,4.70760822296143,125223.0078125
42,6,2017-08-25,6612.0,,,648.528,370.996,235.943,23.294,6985.077,362.085,13272.996,0.048,3598.331492,0.489,0.009,2.785920737,0.158,0.287,0.967,4.00210332870483,193984.953125
42,5,2017-08-25,5502.0,,57.0,352.106,304.616,122.712,195.63,6553.504,,20228.0,0.055,3249.823958,0.527,0.009,2.584433669,0.216,0.18,0.967,3.70895433425903,78230.0546875
42,5,2017-07-15,6485.0,2048.0,49.0,282.515,317.52,200.896,212.649,6749.133,,23313.099,0.046,4100.863833,0.369,0.009,2.030063663,0.135,0.422,0.967,3.9907603263855,79171.0234375
42,5,2017-08-25,6618.0,2018.0,49.0,580.444,429.916,64.682,118.832,6542.971,,23374.534,0.057,3204.078164,0.484,0.009,2.666222004,0.222,0.163,0.967,4.00689888000488,126884.53125
42,2,2018-06-02,10004.0,1935.0,45.0,280.53,280.53,167.849,167.849,6202.92,,19788.706,0.055,3277.280177,0.399,0.012,2.974219678,0.22,0.145,0.979,5.28874158859253,522868.4375
42,6,2016-02-19,7416.0,1510.0,49.0,1081.464,870.648,47.942,94.806,6990.691,327.604,12449.658,0.046,3371.083704,0.429,0.012,2.75089453,0.154,0.301,0.967,3.98290371894836,31917.474609375
10,2,2018-07-13,10302.0,2029.0,49.0,639.421,486.531,311.232,338.09,6079.426,,21584.985,0.055,2910.242341,0.436,0.007,2.627511323,0.241,0.116,0.943,5.97980928421021,175782.0
